SITE,STAGE,TRANSECT_POINT,NORTHING,EASTING,ENVIRON,DIST_FPL,LOCATION,CAT_Z,CLASS_Z,ACTUAL_Z,FP_Z,DATE,D13C_CH4,D13C_CO2,WATER_T,KH_O2,DT_DZ,WATER_TK,COND,PH,WIND_ONSITE,ORP,REDOX_ORP,CHL,O2_PERCENT,O2,DO2_DZ,DIC,PCO2,DPCO2_DZ,PCH4,DPCH4_DZ,PN2O,KH_PCO2,KH_PCH4,KH_PN2O,D13C_DIC,D18O_O2,O2_Ar,MOX,MPROD,MCARB,INUN_T
AnRe.8,Rising,8,12.37188,104.0699,Floodplain,3008,Central,1,Surface,0.1,2.5,9/26/14 0:00,NA,NA,30.8,1.16402,0,303.95,37,6.32,1,NA,NA,NA,40.3,2.94,NA,NA,6100.89,2689.122917,51.95,1974.408333,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
AnRe.8,Rising,8,12.37188,104.0699,Floodplain,3008,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,7300.04,2689.122917,2310.23,1974.408333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.8,Rising,8,12.37188,104.0699,Floodplain,3008,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,12513.27,2689.122917,5054.95,1974.408333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.8,Rising,8,12.37188,104.0699,Floodplain,3008,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10948.02,2689.122917,3882.39,1974.408333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.8,Rising,8,12.37188,104.0699,Floodplain,3008,Central,5,Bottom,2.5,2.5,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,16527.65,2689.122917,7897.15,1974.408333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.1,1.18078,0,303.25,38,6.87,1.7,NA,NA,NA,82.5,6.34,NA,NA,5499.5,619.7657895,199.06,-18.73552632,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.1,1.18078,0,303.25,38,6.87,1.7,NA,NA,NA,82.5,6.34,NA,NA,4407.69,619.7657895,24.19,-18.73552632,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.1,1.18078,0,303.25,38,6.87,1.7,NA,NA,NA,82.5,6.34,NA,NA,4386.7,619.7657895,17.33,-18.73552632,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,1,Surface,0.1,2,9/26/14 0:00,NA,NA,30.1,1.18078,0,303.25,38,6.87,1.7,NA,NA,NA,82.5,6.34,NA,NA,3963.26,619.7657895,13.85,-18.73552632,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,6463.4,619.7657895,30.95,-18.73552632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,5101.77,619.7657895,24.68,-18.73552632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,5414.6,619.7657895,27.78,-18.73552632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AnRe.9,Rising,9,12.36774,104.06726,Floodplain,3537,Central,5,Bottom,2,2,9/26/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,5987.6,619.7657895,28.63,-18.73552632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,1,Surface,0.1,3.3,9/15/14 0:00,NA,NA,30.8,1.16402,0,303.95,80,6.82,0.7,NA,NA,NA,14.3,1.21,NA,NA,8764.6,-50.82734375,24.44,10.61484375,NA,0.029212459,0.001287,0.020677699,-18.6,13.04,12.64,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,1,Surface,0.1,3.3,9/15/14 0:00,NA,NA,30.8,1.16402,0,303.95,80,6.82,0.7,NA,NA,NA,14.3,1.21,NA,NA,8918.36,-50.82734375,23.93,10.61484375,NA,0.029212459,0.001287,0.020677699,-15.16,14.4,13.81,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,1,Surface,0.1,3.3,9/15/14 0:00,NA,NA,30.8,1.16402,0,303.95,80,6.82,0.7,NA,NA,NA,14.3,1.21,NA,NA,9674.78,-50.82734375,28.04,10.61484375,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,1,Surface,0.1,3.3,9/15/14 0:00,NA,NA,30.8,1.16402,0,303.95,80,6.82,0.7,NA,NA,NA,14.3,1.21,NA,NA,8977.75,-50.82734375,24.77,10.61484375,NA,0.029212459,0.001287,0.020677699,NA,NA,NA,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,5,Bottom,3.3,3.3,9/15/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,12756.45,-50.82734375,74.16,10.61484375,NA,NA,NA,NA,-17.62,19,9.59,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,5,Bottom,3.3,3.3,9/15/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,13278.35,-50.82734375,88.79,10.61484375,NA,NA,NA,NA,-17.96,19,8.88,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,5,Bottom,3.3,3.3,9/15/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,9786.66,-50.82734375,35.98,10.61484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
StSe,Rising,NA,12.5515,104.4882,Tributary,NA,NA,5,Bottom,3.3,3.3,9/15/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,-136.56,-50.82734375,38.12,10.61484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,1,Surface,0.1,5,9/19/14 0:00,NA,NA,30.5,1.16402,0,303.65,104,6.73,1.7,NA,NA,NA,24.5,1.57,NA,NA,11106.68,220.2571429,867.79,100.7132653,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,1,Surface,0.1,5,9/19/14 0:00,NA,NA,30.5,1.16402,0,303.65,104,6.73,1.7,NA,NA,NA,24.5,1.57,NA,NA,9510.81,220.2571429,752.05,100.7132653,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,1,Surface,0.1,5,9/19/14 0:00,NA,NA,30.5,1.16402,0,303.65,104,6.73,1.7,NA,NA,NA,24.5,1.57,NA,NA,8335.18,220.2571429,710.28,100.7132653,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,1,Surface,0.1,5,9/19/14 0:00,NA,NA,30.5,1.16402,0,303.65,104,6.73,1.7,NA,NA,NA,24.5,1.57,NA,NA,7267.89,220.2571429,598.49,100.7132653,NA,0.029429439,0.001293,0.020841408,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,5,Bottom,5,5,9/19/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,13690.46,220.2571429,2829.32,100.7132653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,5,Bottom,5,5,9/19/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,9885.72,220.2571429,1628.38,100.7132653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,5,Bottom,5,5,9/19/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,5993,220.2571429,34.14,100.7132653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgPr,Rising,NA,13.2487,103.64252,Tributary,NA,NA,5,Bottom,5,5,9/19/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,10968.42,220.2571429,410.75,100.7132653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,1,Surface,0.1,7,9/20/14 0:00,NA,NA,30.2,1.18078,0,303.35,91,7.35,3,NA,NA,NA,95.8,7.08,NA,NA,6173.32,225.9532609,3.76,0.652536232,NA,0.029649111,0.001299,0.021007176,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,1,Surface,0.1,7,9/20/14 0:00,NA,NA,30.2,1.18078,0,303.35,91,7.35,3,NA,NA,NA,95.8,7.08,NA,NA,4968.08,225.9532609,5.8,0.652536232,NA,0.029649111,0.001299,0.021007176,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,1,Surface,0.1,7,9/20/14 0:00,NA,NA,30.2,1.18078,0,303.35,91,7.35,3,NA,NA,NA,95.8,7.08,NA,NA,5026.69,225.9532609,5.8,0.652536232,NA,0.029649111,0.001299,0.021007176,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,1,Surface,0.1,7,9/20/14 0:00,NA,NA,30.2,1.18078,0,303.35,91,7.35,3,NA,NA,NA,95.8,7.08,NA,NA,6254.06,225.9532609,5.8,0.652536232,NA,0.029649111,0.001299,0.021007176,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,5,Bottom,7,7,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,6949.6,225.9532609,4.83,0.652536232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,5,Bottom,7,7,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,6683.98,225.9532609,17.26,0.652536232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,5,Bottom,7,7,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,7177.91,225.9532609,17.08,0.652536232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.O,Rising,1,13.0605,104.08109,Pelagic,-1840,Northeast,5,Bottom,7,7,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,7846.97,225.9532609,0,0.652536232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,1,Surface,0.1,4.8,9/20/14 0:00,NA,NA,30.7,1.16402,0,303.85,95,7.38,0.9,NA,NA,NA,93.4,7.01,NA,NA,0,591.6632979,25.56,4.303723404,NA,0.029284489,0.001289,0.020732041,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,1,Surface,0.1,4.8,9/20/14 0:00,NA,NA,30.7,1.16402,0,303.85,95,7.38,0.9,NA,NA,NA,93.4,7.01,NA,NA,0,591.6632979,5.78,4.303723404,NA,0.029284489,0.001289,0.020732041,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,1,Surface,0.1,4.8,9/20/14 0:00,NA,NA,30.7,1.16402,0,303.85,95,7.38,0.9,NA,NA,NA,93.4,7.01,NA,NA,7449.03,591.6632979,4.49,4.303723404,NA,0.029284489,0.001289,0.020732041,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,1,Surface,0.1,4.8,9/20/14 0:00,NA,NA,30.7,1.16402,0,303.85,95,7.38,0.9,NA,NA,NA,93.4,7.01,NA,NA,9029.3,591.6632979,5.96,4.303723404,NA,0.029284489,0.001289,0.020732041,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,5,Bottom,4.8,4.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,8609.69,591.6632979,36.51,4.303723404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,5,Bottom,4.8,4.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,8785.85,591.6632979,38.14,4.303723404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,5,Bottom,4.8,4.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,6351.53,591.6632979,30.15,4.303723404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.E,Rising,2,13.06239,104.09797,Edge,0,Northeast,5,Bottom,4.8,4.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,3854.53,591.6632979,17.9,4.303723404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,1,Surface,0.1,2.8,9/20/14 0:00,NA,NA,31,1.16402,0,304.15,106,7.5,0.3,NA,NA,NA,106,7.66,NA,NA,5991.77,1101.923148,13.12,0.243518519,NA,0.029069282,0.001283,0.020569689,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,1,Surface,0.1,2.8,9/20/14 0:00,NA,NA,31,1.16402,0,304.15,106,7.5,0.3,NA,NA,NA,106,7.66,NA,NA,2223.89,1101.923148,4.36,0.243518519,NA,0.029069282,0.001283,0.020569689,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,1,Surface,0.1,2.8,9/20/14 0:00,NA,NA,31,1.16402,0,304.15,106,7.5,0.3,NA,NA,NA,106,7.66,NA,NA,1774.16,1101.923148,5.8,0.243518519,NA,0.029069282,0.001283,0.020569689,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,1,Surface,0.1,2.8,9/20/14 0:00,NA,NA,31,1.16402,0,304.15,106,7.5,0.3,NA,NA,NA,106,7.66,NA,NA,1541.45,1101.923148,5.8,0.243518519,NA,0.029069282,0.001283,0.020569689,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,5,Bottom,2.8,2.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,4045.65,1101.923148,5.26,0.243518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,5,Bottom,2.8,2.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,6340.16,1101.923148,7.85,0.243518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,5,Bottom,2.8,2.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,6447.66,1101.923148,9.46,0.243518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgKl.F,Rising,3,13.08578,104.12075,Floodplain,3585,Northeast,5,Bottom,2.8,2.8,9/20/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,6598.57,1101.923148,9.14,0.243518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,82,7,1.9,NA,NA,NA,9,0.91,NA,NA,4521.5,574.6363636,35.99,-2.273863636,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,82,7,1.9,NA,NA,NA,9,0.91,NA,NA,4193.42,574.6363636,30.16,-2.273863636,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,82,7,1.9,NA,NA,NA,9,0.91,NA,NA,0,574.6363636,74.08,-2.273863636,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,82,7,1.9,NA,NA,NA,9,0.91,NA,NA,3253.14,574.6363636,27,-2.273863636,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,5999.05,574.6363636,32.34,-2.273863636,NA,NA,NA,NA,-18.18,21.45,10.17,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,4171.59,574.6363636,20.17,-2.273863636,NA,NA,NA,NA,-17.9,21.66,9.77,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,6006.76,574.6363636,37.64,-2.273863636,NA,NA,NA,NA,-17.83,21.24,10.14,NA,NA,NA,NA
PtSd.O,Rising,1,12.32985,104.27083,Pelagic,-3100,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,5904.26,574.6363636,37.06,-2.273863636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,32.6,1.13241,0,305.75,79,7.01,1.2,NA,NA,NA,73.9,5.3,NA,NA,8701.52,856.9505682,14.6,271.3488636,NA,0.027964962,0.001252,0.019737025,-16.14,16.54,16.92,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,32.6,1.13241,0,305.75,79,7.01,1.2,NA,NA,NA,73.9,5.3,NA,NA,4167.16,856.9505682,4.97,271.3488636,NA,0.027964962,0.001252,0.019737025,-15.79,16.95,16.42,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,32.6,1.13241,0,305.75,79,7.01,1.2,NA,NA,NA,73.9,5.3,NA,NA,6741.05,856.9505682,4.76,271.3488636,NA,0.027964962,0.001252,0.019737025,NA,NA,NA,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,1,Surface,0.1,4.5,9/17/14 0:00,NA,NA,32.6,1.13241,0,305.75,79,7.01,1.2,NA,NA,NA,73.9,5.3,NA,NA,3054.87,856.9505682,5.8,271.3488636,NA,0.027964962,0.001252,0.019737025,NA,NA,NA,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,7980.69,856.9505682,1075.72,271.3488636,NA,NA,NA,NA,-18.44,19.45,9.29,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,8982.05,856.9505682,1066.79,271.3488636,NA,NA,NA,NA,-17.76,19.64,9.43,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,9115.55,856.9505682,1098.17,271.3488636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PtSd.E,Rising,2,12.54321,104.45596,Edge,0,Southeast,5,Bottom,4.5,4.5,9/17/14 0:00,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,11668.64,856.9505682,1565.19,271.3488636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,1,Surface,0.1,3,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,79,6.7,0,NA,NA,NA,2.8,0.22,NA,NA,10780.19,469.4422414,376.65,-31.21551724,NA,0.02972294,0.001301,0.021062896,-18.94,18.77,8,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,1,Surface,0.1,3,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,79,6.7,0,NA,NA,NA,2.8,0.22,NA,NA,7683.73,469.4422414,235.03,-31.21551724,NA,0.02972294,0.001301,0.021062896,-18.39,18.18,8.15,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,1,Surface,0.1,3,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,79,6.7,0,NA,NA,NA,2.8,0.22,NA,NA,10828.6,469.4422414,344.85,-31.21551724,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,1,Surface,0.1,3,9/17/14 0:00,NA,NA,30.1,1.18078,0,303.25,79,6.7,0,NA,NA,NA,2.8,0.22,NA,NA,11775.69,469.4422414,423.53,-31.21551724,NA,0.02972294,0.001301,0.021062896,NA,NA,NA,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,5,Bottom,3,3,9/17/14 0:00,NA,NA,NA,,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6819.69,469.4422414,131.84,-31.21551724,NA,NA,NA,NA,-17.7,19.93,8.48,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,5,Bottom,3,3,9/17/14 0:00,NA,NA,NA,,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10645.67,469.4422414,219.12,-31.21551724,NA,NA,NA,NA,-18.25,20.35,7.67,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,5,Bottom,3,3,9/17/14 0:00,NA,NA,NA,,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14472.98,469.4422414,348.47,-31.21551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PtSd.F,Rising,3,12.32462,104.26945,Floodplain,3164,Southeast,5,Bottom,3,3,9/17/14 0:00,NA,NA,NA,,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14575.4,469.4422414,318.53,-31.21551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KgPr,Falling,NA,13.1499,103.38533,Tributary,NA,NA,1,Surface,0.1,NA,12/30/14 0:00,NA,NA,27.6,1.21633,0,300.75,163,6.82,0.6,NA,NA,NA,36.7,2.91,NA,15204.09,NA,NA,9.84,NA,7.39,0.031671886,0.001354,0.022534941,NA,NA,NA,NA,NA,NA,NA
KgPr,Falling,NA,13.1499,103.38533,Tributary,NA,NA,1,Surface,0.1,NA,12/30/14 0:00,NA,NA,27.6,1.21633,0,300.75,163,6.82,0.6,NA,NA,NA,36.7,2.91,NA,15719.28,7451.71,NA,10.21,NA,24.24,0.031671886,0.001354,0.022534941,NA,NA,NA,NA,NA,NA,NA
KgPr,Falling,NA,13.1499,103.38533,Tributary,NA,NA,1,Surface,0.1,NA,12/30/14 0:00,NA,NA,27.6,1.21633,0,300.75,163,6.82,0.6,NA,NA,NA,36.7,2.91,NA,NA,7786.12,NA,9.12,NA,3.59,0.031671886,0.001354,0.022534941,NA,NA,NA,NA,NA,NA,NA
KgPr,Falling,NA,13.1499,103.38533,Tributary,NA,NA,1,Surface,0.1,NA,12/30/14 0:00,NA,NA,27.6,1.21633,0,300.75,163,6.82,0.6,NA,NA,NA,36.7,2.91,NA,NA,7246.88,NA,7.44,NA,4.65,0.031671886,0.001354,0.022534941,NA,NA,NA,NA,NA,NA,NA
