"","f1","f2","f3","f4","f5","f6","f7","f8"
"2268",0.05,0.1,0.2,0.3,0.3,0,0,0.05
"2269",0.05,0.1,0.25,0.25,0.3,0,0,0.05
"2270",0.05,0.15,0.15,0.15,0.45,0,0,0.05
"2271",0.05,0.15,0.15,0.2,0.4,0,0,0.05
"2272",0.05,0.15,0.15,0.25,0.35,0,0,0.05
"2273",0.05,0.15,0.15,0.3,0.3,0,0,0.05
"2274",0.05,0.15,0.2,0.2,0.35,0,0,0.05
"2275",0.05,0.15,0.2,0.25,0.3,0,0,0.05
"2276",0.05,0.15,0.25,0.25,0.25,0,0,0.05
"2277",0.05,0.2,0.2,0.2,0.3,0,0,0.05
"2278",0.05,0.2,0.2,0.25,0.25,0,0,0.05
"2279",0.1,0.1,0.1,0.1,0.55,0,0,0.05
"2280",0.1,0.1,0.1,0.15,0.5,0,0,0.05
"2281",0.1,0.1,0.1,0.2,0.45,0,0,0.05
"2282",0.1,0.1,0.1,0.25,0.4,0,0,0.05
"2283",0.1,0.1,0.1,0.3,0.35,0,0,0.05
"2284",0.1,0.1,0.15,0.15,0.45,0,0,0.05
"2285",0.1,0.1,0.15,0.2,0.4,0,0,0.05
"2286",0.1,0.1,0.15,0.25,0.35,0,0,0.05
"2287",0.1,0.1,0.15,0.3,0.3,0,0,0.05
"2288",0.1,0.1,0.2,0.2,0.35,0,0,0.05
"2289",0.1,0.1,0.2,0.25,0.3,0,0,0.05
"2290",0.1,0.1,0.25,0.25,0.25,0,0,0.05
"2291",0.1,0.15,0.15,0.15,0.4,0,0,0.05
"2292",0.1,0.15,0.15,0.25,0.3,0,0,0.05
"2293",0.1,0.15,0.2,0.2,0.3,0,0,0.05
"2294",0.1,0.15,0.2,0.25,0.25,0,0,0.05
"2295",0.1,0.2,0.2,0.2,0.25,0,0,0.05
"2296",0.15,0.15,0.15,0.15,0.35,0,0,0.05
"2297",0.15,0.15,0.15,0.2,0.3,0,0,0.05
"2298",0.15,0.15,0.15,0.25,0.25,0,0,0.05
"2299",0.15,0.15,0.2,0.2,0.25,0,0,0.05
"2300",0.15,0.2,0.2,0.2,0.2,0,0,0.05
"2301",0.1,0.1,0.1,0.1,0.5,0,0,0.1
"2302",0.1,0.1,0.1,0.15,0.45,0,0,0.1
"2303",0.1,0.1,0.1,0.2,0.4,0,0,0.1
"2304",0.1,0.1,0.1,0.25,0.35,0,0,0.1
"2305",0.1,0.1,0.1,0.3,0.3,0,0,0.1
"2306",0.1,0.1,0.15,0.15,0.4,0,0,0.1
"2307",0.1,0.1,0.15,0.25,0.3,0,0,0.1
"2308",0.1,0.1,0.2,0.2,0.3,0,0,0.1
"2309",0.1,0.1,0.2,0.25,0.25,0,0,0.1
"2310",0.1,0.15,0.15,0.15,0.35,0,0,0.1
"2311",0.1,0.15,0.15,0.2,0.3,0,0,0.1
"2312",0.1,0.15,0.15,0.25,0.25,0,0,0.1
"2313",0.1,0.15,0.2,0.2,0.25,0,0,0.1
"2314",0.1,0.2,0.2,0.2,0.2,0,0,0.1
"2315",0.15,0.15,0.15,0.15,0.3,0,0,0.1
"2316",0.15,0.15,0.15,0.2,0.25,0,0,0.1
"2317",0.15,0.15,0.2,0.2,0.2,0,0,0.1
"2318",0.15,0.15,0.15,0.15,0.25,0,0,0.15
"2319",0.15,0.15,0.15,0.2,0.2,0,0,0.15
"2320",0.05,0.05,0.05,0.05,0.7,0,0.05,0.05
"2321",0.05,0.05,0.05,0.1,0.65,0,0.05,0.05
"2322",0.05,0.05,0.05,0.15,0.6,0,0.05,0.05
"2323",0.05,0.05,0.05,0.2,0.55,0,0.05,0.05
"2324",0.05,0.05,0.05,0.25,0.5,0,0.05,0.05
"2325",0.05,0.05,0.05,0.3,0.45,0,0.05,0.05
"2326",0.05,0.05,0.05,0.35,0.4,0,0.05,0.05
"2327",0.05,0.05,0.1,0.1,0.6,0,0.05,0.05
"2328",0.05,0.05,0.1,0.15,0.55,0,0.05,0.05
"2329",0.05,0.05,0.1,0.2,0.5,0,0.05,0.05
"2330",0.05,0.05,0.1,0.25,0.45,0,0.05,0.05
"2331",0.05,0.05,0.1,0.3,0.4,0,0.05,0.05
"2332",0.05,0.05,0.15,0.15,0.5,0,0.05,0.05
"2333",0.05,0.05,0.15,0.2,0.45,0,0.05,0.05
"2334",0.05,0.05,0.15,0.25,0.4,0,0.05,0.05
"2335",0.05,0.05,0.2,0.2,0.4,0,0.05,0.05
"2336",0.05,0.05,0.2,0.25,0.35,0,0.05,0.05
"2337",0.05,0.05,0.2,0.3,0.3,0,0.05,0.05
"2338",0.05,0.05,0.25,0.25,0.3,0,0.05,0.05
"2339",0.05,0.1,0.1,0.1,0.55,0,0.05,0.05
"2340",0.05,0.1,0.1,0.15,0.5,0,0.05,0.05
"2341",0.05,0.1,0.1,0.2,0.45,0,0.05,0.05
"2342",0.05,0.1,0.1,0.25,0.4,0,0.05,0.05
"2343",0.05,0.1,0.1,0.3,0.35,0,0.05,0.05
"2344",0.05,0.1,0.15,0.15,0.45,0,0.05,0.05
"2345",0.05,0.1,0.15,0.2,0.4,0,0.05,0.05
"2346",0.05,0.1,0.15,0.25,0.35,0,0.05,0.05
"2347",0.05,0.1,0.15,0.3,0.3,0,0.05,0.05
"2348",0.05,0.1,0.2,0.2,0.35,0,0.05,0.05
"2349",0.05,0.1,0.2,0.25,0.3,0,0.05,0.05
"2350",0.05,0.1,0.25,0.25,0.25,0,0.05,0.05
"2351",0.05,0.15,0.15,0.15,0.4,0,0.05,0.05
"2352",0.05,0.15,0.15,0.25,0.3,0,0.05,0.05
"2353",0.05,0.15,0.2,0.2,0.3,0,0.05,0.05
"2354",0.05,0.15,0.2,0.25,0.25,0,0.05,0.05
"2355",0.05,0.2,0.2,0.2,0.25,0,0.05,0.05
"2356",0.1,0.1,0.1,0.1,0.5,0,0.05,0.05
"2357",0.1,0.1,0.1,0.15,0.45,0,0.05,0.05
"2358",0.1,0.1,0.1,0.2,0.4,0,0.05,0.05
"2359",0.1,0.1,0.1,0.25,0.35,0,0.05,0.05
"2360",0.1,0.1,0.1,0.3,0.3,0,0.05,0.05
"2361",0.1,0.1,0.15,0.15,0.4,0,0.05,0.05
"2362",0.1,0.1,0.15,0.25,0.3,0,0.05,0.05
"2363",0.1,0.1,0.2,0.2,0.3,0,0.05,0.05
"2364",0.1,0.1,0.2,0.25,0.25,0,0.05,0.05
"2365",0.1,0.15,0.15,0.15,0.35,0,0.05,0.05
"2366",0.1,0.15,0.15,0.2,0.3,0,0.05,0.05
"2367",0.1,0.15,0.15,0.25,0.25,0,0.05,0.05
"2368",0.1,0.15,0.2,0.2,0.25,0,0.05,0.05
"2369",0.1,0.2,0.2,0.2,0.2,0,0.05,0.05
"2370",0.15,0.15,0.15,0.15,0.3,0,0.05,0.05
"2371",0.15,0.15,0.15,0.2,0.25,0,0.05,0.05
"2372",0.15,0.15,0.2,0.2,0.2,0,0.05,0.05
"2373",0.1,0.1,0.1,0.1,0.45,0,0.05,0.1
"2374",0.1,0.1,0.1,0.15,0.4,0,0.05,0.1
"2375",0.1,0.1,0.1,0.2,0.35,0,0.05,0.1
"2376",0.1,0.1,0.1,0.25,0.3,0,0.05,0.1
"2377",0.1,0.1,0.15,0.15,0.35,0,0.05,0.1
"2378",0.1,0.1,0.15,0.2,0.3,0,0.05,0.1
"2379",0.1,0.1,0.15,0.25,0.25,0,0.05,0.1
"2380",0.1,0.1,0.2,0.2,0.25,0,0.05,0.1
"2381",0.1,0.15,0.15,0.15,0.3,0,0.05,0.1
"2382",0.1,0.15,0.15,0.2,0.25,0,0.05,0.1
"2383",0.1,0.15,0.2,0.2,0.2,0,0.05,0.1
"2384",0.15,0.15,0.15,0.15,0.25,0,0.05,0.1
"2385",0.15,0.15,0.15,0.2,0.2,0,0.05,0.1
"2386",0.15,0.15,0.15,0.15,0.2,0,0.05,0.15
"2387",0.1,0.1,0.1,0.1,0.4,0,0.1,0.1
"2388",0.1,0.1,0.1,0.15,0.35,0,0.1,0.1
"2389",0.1,0.1,0.1,0.2,0.3,0,0.1,0.1
"2390",0.1,0.1,0.1,0.25,0.25,0,0.1,0.1
"2391",0.1,0.1,0.15,0.15,0.3,0,0.1,0.1
"2392",0.1,0.1,0.15,0.2,0.25,0,0.1,0.1
"2393",0.1,0.1,0.2,0.2,0.2,0,0.1,0.1
"2394",0.1,0.15,0.15,0.15,0.25,0,0.1,0.1
"2395",0.1,0.15,0.15,0.2,0.2,0,0.1,0.1
"2396",0.15,0.15,0.15,0.15,0.2,0,0.1,0.1
"2397",0.15,0.15,0.15,0.15,0.15,0,0.1,0.15
"2398",0.05,0.05,0.05,0.05,0.65,0.05,0.05,0.05
"2399",0.05,0.05,0.05,0.1,0.6,0.05,0.05,0.05
"2400",0.05,0.05,0.05,0.15,0.55,0.05,0.05,0.05
"2401",0.05,0.05,0.05,0.2,0.5,0.05,0.05,0.05
"2402",0.05,0.05,0.05,0.25,0.45,0.05,0.05,0.05
"2403",0.05,0.05,0.05,0.3,0.4,0.05,0.05,0.05
"2404",0.05,0.05,0.05,0.35,0.35,0.05,0.05,0.05
"2405",0.05,0.05,0.1,0.1,0.55,0.05,0.05,0.05
"2406",0.05,0.05,0.1,0.15,0.5,0.05,0.05,0.05
"2407",0.05,0.05,0.1,0.2,0.45,0.05,0.05,0.05
"2408",0.05,0.05,0.1,0.25,0.4,0.05,0.05,0.05
"2409",0.05,0.05,0.1,0.3,0.35,0.05,0.05,0.05
"2410",0.05,0.05,0.15,0.15,0.45,0.05,0.05,0.05
"2411",0.05,0.05,0.15,0.2,0.4,0.05,0.05,0.05
"2412",0.05,0.05,0.15,0.25,0.35,0.05,0.05,0.05
"2413",0.05,0.05,0.15,0.3,0.3,0.05,0.05,0.05
"2414",0.05,0.05,0.2,0.2,0.35,0.05,0.05,0.05
"2415",0.05,0.05,0.2,0.25,0.3,0.05,0.05,0.05
"2416",0.05,0.05,0.25,0.25,0.25,0.05,0.05,0.05
"2417",0.05,0.1,0.1,0.1,0.5,0.05,0.05,0.05
"2418",0.05,0.1,0.1,0.15,0.45,0.05,0.05,0.05
"2419",0.05,0.1,0.1,0.2,0.4,0.05,0.05,0.05
"2420",0.05,0.1,0.1,0.25,0.35,0.05,0.05,0.05
"2421",0.05,0.1,0.1,0.3,0.3,0.05,0.05,0.05
"2422",0.05,0.1,0.15,0.15,0.4,0.05,0.05,0.05
"2423",0.05,0.1,0.15,0.25,0.3,0.05,0.05,0.05
"2424",0.05,0.1,0.2,0.2,0.3,0.05,0.05,0.05
"2425",0.05,0.1,0.2,0.25,0.25,0.05,0.05,0.05
"2426",0.05,0.15,0.15,0.15,0.35,0.05,0.05,0.05
"2427",0.05,0.15,0.15,0.2,0.3,0.05,0.05,0.05
"2428",0.05,0.15,0.15,0.25,0.25,0.05,0.05,0.05
"2429",0.05,0.15,0.2,0.2,0.25,0.05,0.05,0.05
"2430",0.05,0.2,0.2,0.2,0.2,0.05,0.05,0.05
"2431",0.1,0.1,0.1,0.1,0.45,0.05,0.05,0.05
"2432",0.1,0.1,0.1,0.15,0.4,0.05,0.05,0.05
"2433",0.1,0.1,0.1,0.2,0.35,0.05,0.05,0.05
"2434",0.1,0.1,0.1,0.25,0.3,0.05,0.05,0.05
"2435",0.1,0.1,0.15,0.15,0.35,0.05,0.05,0.05
"2436",0.1,0.1,0.15,0.2,0.3,0.05,0.05,0.05
"2437",0.1,0.1,0.15,0.25,0.25,0.05,0.05,0.05
"2438",0.1,0.1,0.2,0.2,0.25,0.05,0.05,0.05
"2439",0.1,0.15,0.15,0.15,0.3,0.05,0.05,0.05
"2440",0.1,0.15,0.15,0.2,0.25,0.05,0.05,0.05
"2441",0.1,0.15,0.2,0.2,0.2,0.05,0.05,0.05
"2442",0.15,0.15,0.15,0.15,0.25,0.05,0.05,0.05
"2443",0.15,0.15,0.15,0.2,0.2,0.05,0.05,0.05
"2444",0.1,0.1,0.1,0.1,0.4,0.05,0.05,0.1
"2445",0.1,0.1,0.1,0.15,0.35,0.05,0.05,0.1
"2446",0.1,0.1,0.1,0.2,0.3,0.05,0.05,0.1
"2447",0.1,0.1,0.1,0.25,0.25,0.05,0.05,0.1
"2448",0.1,0.1,0.15,0.15,0.3,0.05,0.05,0.1
"2449",0.1,0.1,0.15,0.2,0.25,0.05,0.05,0.1
"2450",0.1,0.1,0.2,0.2,0.2,0.05,0.05,0.1
"2451",0.1,0.15,0.15,0.15,0.25,0.05,0.05,0.1
"2452",0.1,0.15,0.15,0.2,0.2,0.05,0.05,0.1
"2453",0.15,0.15,0.15,0.15,0.2,0.05,0.05,0.1
"2454",0.15,0.15,0.15,0.15,0.15,0.05,0.05,0.15
"2455",0.1,0.1,0.1,0.1,0.35,0.05,0.1,0.1
"2456",0.1,0.1,0.1,0.15,0.3,0.05,0.1,0.1
"2457",0.1,0.1,0.1,0.2,0.25,0.05,0.1,0.1
"2458",0.1,0.1,0.15,0.15,0.25,0.05,0.1,0.1
"2459",0.1,0.1,0.15,0.2,0.2,0.05,0.1,0.1
"2460",0.1,0.15,0.15,0.15,0.2,0.05,0.1,0.1
"2461",0.15,0.15,0.15,0.15,0.15,0.05,0.1,0.1
"2462",0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
"2463",0.1,0.1,0.1,0.15,0.25,0.1,0.1,0.1
"2464",0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1
"2465",0.1,0.1,0.15,0.15,0.2,0.1,0.1,0.1
"2466",0.1,0.15,0.15,0.15,0.15,0.1,0.1,0.1
"2467",0,0,0,0,0,1,0,0
"2468",0,0,0,0,0.05,0.95,0,0
"2469",0,0,0,0,0.1,0.9,0,0
"2470",0,0,0,0,0.15,0.85,0,0
"2471",0,0,0,0,0.2,0.8,0,0
"2472",0,0,0,0,0.25,0.75,0,0
"2473",0,0,0,0,0.3,0.7,0,0
"2474",0,0,0,0,0.35,0.65,0,0
"2475",0,0,0,0,0.4,0.6,0,0
"2476",0,0,0,0,0.45,0.55,0,0
"2477",0,0,0,0,0.5,0.5,0,0
"2478",0,0,0,0.05,0.05,0.9,0,0
"2479",0,0,0,0.05,0.1,0.85,0,0
"2480",0,0,0,0.05,0.15,0.8,0,0
"2481",0,0,0,0.05,0.2,0.75,0,0
"2482",0,0,0,0.05,0.25,0.7,0,0
"2483",0,0,0,0.05,0.3,0.65,0,0
"2484",0,0,0,0.05,0.35,0.6,0,0
"2485",0,0,0,0.05,0.4,0.55,0,0
"2486",0,0,0,0.05,0.45,0.5,0,0
"2487",0,0,0,0.1,0.1,0.8,0,0
"2488",0,0,0,0.1,0.15,0.75,0,0
"2489",0,0,0,0.1,0.2,0.7,0,0
"2490",0,0,0,0.1,0.25,0.65,0,0
"2491",0,0,0,0.1,0.3,0.6,0,0
"2492",0,0,0,0.1,0.35,0.55,0,0
"2493",0,0,0,0.1,0.4,0.5,0,0
"2494",0,0,0,0.1,0.45,0.45,0,0
"2495",0,0,0,0.15,0.15,0.7,0,0
"2496",0,0,0,0.15,0.2,0.65,0,0
"2497",0,0,0,0.15,0.25,0.6,0,0
"2498",0,0,0,0.15,0.3,0.55,0,0
"2499",0,0,0,0.15,0.35,0.5,0,0
"2500",0,0,0,0.15,0.4,0.45,0,0
"2501",0,0,0,0.2,0.2,0.6,0,0
"2502",0,0,0,0.2,0.25,0.55,0,0
"2503",0,0,0,0.2,0.3,0.5,0,0
"2504",0,0,0,0.2,0.35,0.45,0,0
"2505",0,0,0,0.2,0.4,0.4,0,0
"2506",0,0,0,0.25,0.25,0.5,0,0
"2507",0,0,0,0.25,0.3,0.45,0,0
"2508",0,0,0,0.25,0.35,0.4,0,0
"2509",0,0,0,0.3,0.3,0.4,0,0
"2510",0,0,0.05,0.05,0.05,0.85,0,0
"2511",0,0,0.05,0.05,0.1,0.8,0,0
"2512",0,0,0.05,0.05,0.15,0.75,0,0
"2513",0,0,0.05,0.05,0.2,0.7,0,0
"2514",0,0,0.05,0.05,0.25,0.65,0,0
"2515",0,0,0.05,0.05,0.3,0.6,0,0
"2516",0,0,0.05,0.05,0.35,0.55,0,0
"2517",0,0,0.05,0.05,0.4,0.5,0,0
"2518",0,0,0.05,0.05,0.45,0.45,0,0
"2519",0,0,0.05,0.1,0.1,0.75,0,0
"2520",0,0,0.05,0.1,0.15,0.7,0,0
"2521",0,0,0.05,0.1,0.2,0.65,0,0
"2522",0,0,0.05,0.1,0.25,0.6,0,0
"2523",0,0,0.05,0.1,0.3,0.55,0,0
"2524",0,0,0.05,0.1,0.35,0.5,0,0
"2525",0,0,0.05,0.1,0.4,0.45,0,0
"2526",0,0,0.05,0.15,0.15,0.65,0,0
"2527",0,0,0.05,0.15,0.2,0.6,0,0
"2528",0,0,0.05,0.15,0.25,0.55,0,0
"2529",0,0,0.05,0.15,0.3,0.5,0,0
"2530",0,0,0.05,0.15,0.35,0.45,0,0
"2531",0,0,0.05,0.15,0.4,0.4,0,0
"2532",0,0,0.05,0.2,0.2,0.55,0,0
"2533",0,0,0.05,0.2,0.25,0.5,0,0
"2534",0,0,0.05,0.2,0.3,0.45,0,0
"2535",0,0,0.05,0.2,0.35,0.4,0,0
"2536",0,0,0.05,0.25,0.25,0.45,0,0
"2537",0,0,0.05,0.25,0.3,0.4,0,0
"2538",0,0,0.05,0.25,0.35,0.35,0,0
"2539",0,0,0.1,0.1,0.1,0.7,0,0
"2540",0,0,0.1,0.1,0.15,0.65,0,0
"2541",0,0,0.1,0.1,0.2,0.6,0,0
"2542",0,0,0.1,0.1,0.25,0.55,0,0
"2543",0,0,0.1,0.1,0.3,0.5,0,0
"2544",0,0,0.1,0.1,0.35,0.45,0,0
"2545",0,0,0.1,0.1,0.4,0.4,0,0
"2546",0,0,0.1,0.15,0.15,0.6,0,0
"2547",0,0,0.1,0.15,0.2,0.55,0,0
"2548",0,0,0.1,0.15,0.25,0.5,0,0
"2549",0,0,0.1,0.15,0.3,0.45,0,0
"2550",0,0,0.1,0.15,0.35,0.4,0,0
"2551",0,0,0.1,0.2,0.2,0.5,0,0
"2552",0,0,0.1,0.2,0.25,0.45,0,0
"2553",0,0,0.1,0.2,0.3,0.4,0,0
"2554",0,0,0.1,0.25,0.25,0.4,0,0
"2555",0,0,0.1,0.25,0.3,0.35,0,0
"2556",0,0,0.1,0.3,0.3,0.3,0,0
"2557",0,0,0.15,0.15,0.15,0.55,0,0
"2558",0,0,0.15,0.15,0.2,0.5,0,0
"2559",0,0,0.15,0.15,0.25,0.45,0,0
"2560",0,0,0.15,0.15,0.3,0.4,0,0
"2561",0,0,0.15,0.2,0.2,0.45,0,0
"2562",0,0,0.15,0.2,0.25,0.4,0,0
"2563",0,0,0.15,0.25,0.25,0.35,0,0
"2564",0,0,0.15,0.25,0.3,0.3,0,0
"2565",0,0,0.2,0.2,0.2,0.4,0,0
"2566",0,0,0.2,0.2,0.25,0.35,0,0
"2567",0,0,0.2,0.2,0.3,0.3,0,0
"2568",0,0,0.2,0.25,0.25,0.3,0,0
"2569",0,0,0.25,0.25,0.25,0.25,0,0
"2570",0,0.05,0.05,0.05,0.05,0.8,0,0
"2571",0,0.05,0.05,0.05,0.1,0.75,0,0
"2572",0,0.05,0.05,0.05,0.15,0.7,0,0
"2573",0,0.05,0.05,0.05,0.2,0.65,0,0
"2574",0,0.05,0.05,0.05,0.25,0.6,0,0
"2575",0,0.05,0.05,0.05,0.3,0.55,0,0
"2576",0,0.05,0.05,0.05,0.35,0.5,0,0
"2577",0,0.05,0.05,0.05,0.4,0.45,0,0
"2578",0,0.05,0.05,0.1,0.1,0.7,0,0
"2579",0,0.05,0.05,0.1,0.15,0.65,0,0
"2580",0,0.05,0.05,0.1,0.2,0.6,0,0
"2581",0,0.05,0.05,0.1,0.25,0.55,0,0
"2582",0,0.05,0.05,0.1,0.3,0.5,0,0
"2583",0,0.05,0.05,0.1,0.35,0.45,0,0
"2584",0,0.05,0.05,0.1,0.4,0.4,0,0
"2585",0,0.05,0.05,0.15,0.15,0.6,0,0
"2586",0,0.05,0.05,0.15,0.2,0.55,0,0
"2587",0,0.05,0.05,0.15,0.25,0.5,0,0
"2588",0,0.05,0.05,0.15,0.3,0.45,0,0
"2589",0,0.05,0.05,0.15,0.35,0.4,0,0
"2590",0,0.05,0.05,0.2,0.2,0.5,0,0
"2591",0,0.05,0.05,0.2,0.25,0.45,0,0
"2592",0,0.05,0.05,0.2,0.3,0.4,0,0
"2593",0,0.05,0.05,0.25,0.25,0.4,0,0
"2594",0,0.05,0.05,0.25,0.3,0.35,0,0
"2595",0,0.05,0.05,0.3,0.3,0.3,0,0
"2596",0,0.05,0.1,0.1,0.1,0.65,0,0
"2597",0,0.05,0.1,0.1,0.15,0.6,0,0
"2598",0,0.05,0.1,0.1,0.2,0.55,0,0
"2599",0,0.05,0.1,0.1,0.25,0.5,0,0
"2600",0,0.05,0.1,0.1,0.3,0.45,0,0
"2601",0,0.05,0.1,0.1,0.35,0.4,0,0
"2602",0,0.05,0.1,0.15,0.15,0.55,0,0
"2603",0,0.05,0.1,0.15,0.2,0.5,0,0
"2604",0,0.05,0.1,0.15,0.25,0.45,0,0
"2605",0,0.05,0.1,0.15,0.3,0.4,0,0
"2606",0,0.05,0.1,0.2,0.2,0.45,0,0
"2607",0,0.05,0.1,0.2,0.25,0.4,0,0
"2608",0,0.05,0.1,0.25,0.25,0.35,0,0
"2609",0,0.05,0.1,0.25,0.3,0.3,0,0
"2610",0,0.05,0.15,0.15,0.15,0.5,0,0
"2611",0,0.05,0.15,0.15,0.2,0.45,0,0
"2612",0,0.05,0.15,0.15,0.25,0.4,0,0
"2613",0,0.05,0.15,0.2,0.2,0.4,0,0
"2614",0,0.05,0.15,0.2,0.25,0.35,0,0
"2615",0,0.05,0.15,0.2,0.3,0.3,0,0
"2616",0,0.05,0.15,0.25,0.25,0.3,0,0
"2617",0,0.05,0.2,0.2,0.2,0.35,0,0
"2618",0,0.05,0.2,0.2,0.25,0.3,0,0
"2619",0,0.05,0.2,0.25,0.25,0.25,0,0
"2620",0,0.1,0.1,0.1,0.1,0.6,0,0
"2621",0,0.1,0.1,0.1,0.15,0.55,0,0
"2622",0,0.1,0.1,0.1,0.2,0.5,0,0
"2623",0,0.1,0.1,0.1,0.25,0.45,0,0
"2624",0,0.1,0.1,0.1,0.3,0.4,0,0
"2625",0,0.1,0.1,0.15,0.15,0.5,0,0
"2626",0,0.1,0.1,0.15,0.2,0.45,0,0
"2627",0,0.1,0.1,0.15,0.25,0.4,0,0
"2628",0,0.1,0.1,0.2,0.2,0.4,0,0
"2629",0,0.1,0.1,0.2,0.25,0.35,0,0
"2630",0,0.1,0.1,0.2,0.3,0.3,0,0
"2631",0,0.1,0.1,0.25,0.25,0.3,0,0
"2632",0,0.1,0.15,0.15,0.15,0.45,0,0
"2633",0,0.1,0.15,0.15,0.2,0.4,0,0
"2634",0,0.1,0.15,0.15,0.25,0.35,0,0
"2635",0,0.1,0.15,0.15,0.3,0.3,0,0
"2636",0,0.1,0.15,0.2,0.2,0.35,0,0
"2637",0,0.1,0.15,0.2,0.25,0.3,0,0
"2638",0,0.1,0.15,0.25,0.25,0.25,0,0
"2639",0,0.1,0.2,0.2,0.2,0.3,0,0
"2640",0,0.1,0.2,0.2,0.25,0.25,0,0
"2641",0,0.15,0.15,0.15,0.15,0.4,0,0
"2642",0,0.15,0.15,0.15,0.25,0.3,0,0
"2643",0,0.15,0.15,0.2,0.2,0.3,0,0
"2644",0,0.15,0.15,0.2,0.25,0.25,0,0
"2645",0,0.15,0.2,0.2,0.2,0.25,0,0
"2646",0,0.2,0.2,0.2,0.2,0.2,0,0
"2647",0.05,0.05,0.05,0.05,0.05,0.75,0,0
"2648",0.05,0.05,0.05,0.05,0.1,0.7,0,0
"2649",0.05,0.05,0.05,0.05,0.15,0.65,0,0
"2650",0.05,0.05,0.05,0.05,0.2,0.6,0,0
"2651",0.05,0.05,0.05,0.05,0.25,0.55,0,0
"2652",0.05,0.05,0.05,0.05,0.3,0.5,0,0
"2653",0.05,0.05,0.05,0.05,0.35,0.45,0,0
"2654",0.05,0.05,0.05,0.05,0.4,0.4,0,0
"2655",0.05,0.05,0.05,0.1,0.1,0.65,0,0
"2656",0.05,0.05,0.05,0.1,0.15,0.6,0,0
"2657",0.05,0.05,0.05,0.1,0.2,0.55,0,0
"2658",0.05,0.05,0.05,0.1,0.25,0.5,0,0
"2659",0.05,0.05,0.05,0.1,0.3,0.45,0,0
"2660",0.05,0.05,0.05,0.1,0.35,0.4,0,0
"2661",0.05,0.05,0.05,0.15,0.15,0.55,0,0
"2662",0.05,0.05,0.05,0.15,0.2,0.5,0,0
"2663",0.05,0.05,0.05,0.15,0.25,0.45,0,0
"2664",0.05,0.05,0.05,0.15,0.3,0.4,0,0
"2665",0.05,0.05,0.05,0.2,0.2,0.45,0,0
"2666",0.05,0.05,0.05,0.2,0.25,0.4,0,0
"2667",0.05,0.05,0.05,0.25,0.25,0.35,0,0
"2668",0.05,0.05,0.05,0.25,0.3,0.3,0,0
"2669",0.05,0.05,0.1,0.1,0.1,0.6,0,0
"2670",0.05,0.05,0.1,0.1,0.15,0.55,0,0
"2671",0.05,0.05,0.1,0.1,0.2,0.5,0,0
"2672",0.05,0.05,0.1,0.1,0.25,0.45,0,0
"2673",0.05,0.05,0.1,0.1,0.3,0.4,0,0
"2674",0.05,0.05,0.1,0.15,0.15,0.5,0,0
"2675",0.05,0.05,0.1,0.15,0.2,0.45,0,0
"2676",0.05,0.05,0.1,0.15,0.25,0.4,0,0
"2677",0.05,0.05,0.1,0.2,0.2,0.4,0,0
"2678",0.05,0.05,0.1,0.2,0.25,0.35,0,0
"2679",0.05,0.05,0.1,0.2,0.3,0.3,0,0
"2680",0.05,0.05,0.1,0.25,0.25,0.3,0,0
"2681",0.05,0.05,0.15,0.15,0.15,0.45,0,0
"2682",0.05,0.05,0.15,0.15,0.2,0.4,0,0
"2683",0.05,0.05,0.15,0.15,0.25,0.35,0,0
"2684",0.05,0.05,0.15,0.15,0.3,0.3,0,0
"2685",0.05,0.05,0.15,0.2,0.2,0.35,0,0
"2686",0.05,0.05,0.15,0.2,0.25,0.3,0,0
"2687",0.05,0.05,0.15,0.25,0.25,0.25,0,0
"2688",0.05,0.05,0.2,0.2,0.2,0.3,0,0
"2689",0.05,0.05,0.2,0.2,0.25,0.25,0,0
"2690",0.05,0.1,0.1,0.1,0.1,0.55,0,0
"2691",0.05,0.1,0.1,0.1,0.15,0.5,0,0
"2692",0.05,0.1,0.1,0.1,0.2,0.45,0,0
"2693",0.05,0.1,0.1,0.1,0.25,0.4,0,0
"2694",0.05,0.1,0.1,0.1,0.3,0.35,0,0
"2695",0.05,0.1,0.1,0.15,0.15,0.45,0,0
"2696",0.05,0.1,0.1,0.15,0.2,0.4,0,0
"2697",0.05,0.1,0.1,0.15,0.25,0.35,0,0
"2698",0.05,0.1,0.1,0.15,0.3,0.3,0,0
"2699",0.05,0.1,0.1,0.2,0.2,0.35,0,0
"2700",0.05,0.1,0.1,0.2,0.25,0.3,0,0
"2701",0.05,0.1,0.1,0.25,0.25,0.25,0,0
"2702",0.05,0.1,0.15,0.15,0.15,0.4,0,0
"2703",0.05,0.1,0.15,0.15,0.25,0.3,0,0
"2704",0.05,0.1,0.15,0.2,0.2,0.3,0,0
"2705",0.05,0.1,0.15,0.2,0.25,0.25,0,0
"2706",0.05,0.1,0.2,0.2,0.2,0.25,0,0
"2707",0.05,0.15,0.15,0.15,0.15,0.35,0,0
"2708",0.05,0.15,0.15,0.15,0.2,0.3,0,0
"2709",0.05,0.15,0.15,0.15,0.25,0.25,0,0
"2710",0.05,0.15,0.15,0.2,0.2,0.25,0,0
"2711",0.05,0.15,0.2,0.2,0.2,0.2,0,0
